Task,Ground_Size,Seed,Algorithm,Strategy,Local_Search,Heuristic,Sorting,Budget,Alpha,Model,Objective_f(S),Cost_c(S),Time_s,Node_Count,Open_List_Count,Solution_Set_Size
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,699.7923982143402,240,1,18
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,1259.3919956684113,224,1,18
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,1010.9247839450836,266,1,19
facebook,1000,0,EfficientBFS,injection,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,437.4603772163391,138,1,19
facebook,1000,0,EfficientBFS,probing,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,1658.3140606880188,270,1,19
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,808.1899869441986,266,1,19
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,1242.480062007904,210,1,19
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,1097.1763055324554,278,1,20
facebook,1000,0,EfficientBFS,injection,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,744.3997519016266,234,1,20
facebook,1000,0,EfficientBFS,probing,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,1725.8951444625854,274,1,20
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,897.6062948703766,278,1,20
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,1252.3366315364838,200,1,20
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,1667.8591377735138,420,1,20
facebook,1000,0,EfficientBFS,injection,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,829.8890571594238,264,1,20
facebook,1000,0,EfficientBFS,probing,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,2383.0760118961334,390,1,20
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,1534.6524283885956,420,1,20
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,1577.4179561138153,248,1,20
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,2035.5285851955414,514,1,20
facebook,1000,0,EfficientBFS,injection,False,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,804.9216387271881,242,1,20
facebook,1000,0,EfficientBFS,probing,False,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,3098.5489270687103,480,1,20
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,1672.2271673679352,514,1,20
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,1864.3724076747894,282,1,20
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,14.603606700897217,30,1,5
youtube,1000,0,EfficientBFS,injection,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,14.081141471862793,36,1,5
youtube,1000,0,EfficientBFS,probing,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,12.944013595581055,30,1,5
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,11.597219467163086,30,1,5
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,104.26450991630554,194,1,5
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,1.7990541458129883,3,1,2
youtube,1000,0,EfficientBFS,injection,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,1.3133165836334229,3,1,2
youtube,1000,0,EfficientBFS,probing,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,2.452082872390747,3,1,2
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,1.519735336303711,3,1,2
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,2.244565486907959,3,1,2
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.04542207717895508,1,1,3
youtube,1000,0,EfficientBFS,injection,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.06250286102294922,1,1,3
youtube,1000,0,EfficientBFS,probing,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.07206273078918457,1,1,3
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.04980349540710449,1,1,3
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.07880353927612305,1,1,3
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.07814812660217285,1,1,4
youtube,1000,0,EfficientBFS,injection,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.14143657684326172,1,1,4
youtube,1000,0,EfficientBFS,probing,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.06252145767211914,1,1,4
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.07869315147399902,1,1,4
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.07880854606628418,1,1,4
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.10997676849365234,1,1,5
youtube,1000,0,EfficientBFS,injection,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.07869267463684082,1,1,5
youtube,1000,0,EfficientBFS,probing,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.15670132637023926,1,1,5
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.125410795211792,1,1,5
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.09441876411437988,1,1,5
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.09421229362487793,1,1,6
youtube,1000,0,EfficientBFS,injection,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.13600611686706543,1,1,6
youtube,1000,0,EfficientBFS,probing,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.1137850284576416,1,1,6
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.14173316955566406,1,1,6
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.09699892997741699,1,1,6
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.12499856948852539,1,1,7
youtube,1000,0,EfficientBFS,injection,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.10899853706359863,1,1,7
youtube,1000,0,EfficientBFS,probing,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.10700297355651855,1,1,7
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.11299991607666016,1,1,7
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.1490020751953125,1,1,7
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.12299871444702148,1,1,7
youtube,1000,0,EfficientBFS,injection,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.15000152587890625,1,1,7
youtube,1000,0,EfficientBFS,probing,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.14499664306640625,1,1,7
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.13500118255615234,1,1,7
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,13.0,0.95,YoutubeCoverage,34.0,12.219069745533055,0.14499783515930176,1,1,7
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.2760000228881836,1,1,8
youtube,1000,0,EfficientBFS,injection,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.1750035285949707,1,1,8
youtube,1000,0,EfficientBFS,probing,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.1340034008026123,1,1,8
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.4740023612976074,1,1,8
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,14.0,0.95,YoutubeCoverage,35.0,13.220896004528647,0.16867661476135254,1,1,8
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.19800305366516113,1,1,9
youtube,1000,0,EfficientBFS,injection,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.20900440216064453,1,1,9
youtube,1000,0,EfficientBFS,probing,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.1849992275238037,1,1,9
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.19099760055541992,1,1,9
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,15.0,0.95,YoutubeCoverage,36.0,14.22295358796627,0.22999835014343262,1,1,9
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.20600080490112305,1,1,10
youtube,1000,0,EfficientBFS,injection,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.22299695014953613,1,1,10
youtube,1000,0,EfficientBFS,probing,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.25200366973876953,1,1,10
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.22600245475769043,1,1,10
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,16.0,0.95,YoutubeCoverage,37.0,15.225859623648423,0.20426583290100098,1,1,10
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.26800084114074707,1,1,11
youtube,1000,0,EfficientBFS,injection,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.29200005531311035,1,1,11
youtube,1000,0,EfficientBFS,probing,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.24799633026123047,1,1,11
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.2409985065460205,1,1,11
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,17.0,0.95,YoutubeCoverage,38.0,16.232424660776612,0.27100038528442383,1,1,11
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.25618720054626465,1,1,12
youtube,1000,0,EfficientBFS,injection,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.26000189781188965,1,1,12
youtube,1000,0,EfficientBFS,probing,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.29958248138427734,1,1,12
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.436004638671875,1,1,12
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,18.0,0.95,YoutubeCoverage,39.0,17.242266633752404,0.28382420539855957,1,1,12
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.2909989356994629,1,1,13
youtube,1000,0,EfficientBFS,injection,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.38588762283325195,1,1,13
youtube,1000,0,EfficientBFS,probing,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.3480041027069092,1,1,13
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.3265671730041504,1,1,13
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,19.0,0.95,YoutubeCoverage,40.0,18.257053832003354,0.35000085830688477,1,1,13
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.3510007858276367,1,1,14
youtube,1000,0,EfficientBFS,injection,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.384002685546875,1,1,14
youtube,1000,0,EfficientBFS,probing,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.33499860763549805,1,1,14
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.34320998191833496,1,1,14
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,20.0,0.95,YoutubeCoverage,41.0,19.28076410521116,0.3639957904815674,1,1,14
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.4699997901916504,1,1,15
youtube,1000,0,EfficientBFS,injection,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.39300107955932617,1,1,15
youtube,1000,0,EfficientBFS,probing,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.4803464412689209,1,1,15
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.540001630783081,1,1,15
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,21.0,0.95,YoutubeCoverage,42.0,20.313647827946603,0.4496150016784668,1,1,15
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.4420018196105957,1,1,16
youtube,1000,0,EfficientBFS,injection,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.6710023880004883,1,1,16
youtube,1000,0,EfficientBFS,probing,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.6400012969970703,1,1,16
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,0.44899964332580566,1,1,16
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,22.0,0.95,YoutubeCoverage,43.0,21.349536097360026,1.4803123474121094,1,1,16
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.5336699485778809,1,1,17
youtube,1000,0,EfficientBFS,injection,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.7052860260009766,1,1,17
youtube,1000,0,EfficientBFS,probing,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,1.0478801727294922,1,1,17
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,0.4380030632019043,1,1,17
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,23.0,0.95,YoutubeCoverage,44.0,22.38680705902042,1.0046813488006592,1,1,17
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.5025043487548828,1,1,18
youtube,1000,0,EfficientBFS,injection,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.4972848892211914,1,1,18
youtube,1000,0,EfficientBFS,probing,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.5499322414398193,1,1,18
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.5654644966125488,1,1,18
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,24.0,0.95,YoutubeCoverage,45.0,23.425340013751537,0.5809693336486816,1,1,18
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.5503597259521484,1,1,19
youtube,1000,0,EfficientBFS,injection,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.6130404472351074,1,1,19
youtube,1000,0,EfficientBFS,probing,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.6295127868652344,1,1,19
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.6754920482635498,1,1,19
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,25.0,0.95,YoutubeCoverage,46.0,24.47510495168211,0.6913447380065918,1,1,19
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.6607911586761475,1,1,20
youtube,1000,0,EfficientBFS,injection,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.6140546798706055,1,1,20
youtube,1000,0,EfficientBFS,probing,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.5494365692138672,1,1,20
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.7068684101104736,1,1,20
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,26.0,0.95,YoutubeCoverage,47.0,25.529645419799813,0.5391507148742676,1,1,20
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.690690279006958,1,1,21
youtube,1000,0,EfficientBFS,injection,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.8336846828460693,1,1,21
youtube,1000,0,EfficientBFS,probing,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.7383503913879395,1,1,21
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.6124694347381592,1,1,21
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,27.0,0.95,YoutubeCoverage,48.0,26.585460435873497,0.6742093563079834,1,1,21
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.6755151748657227,1,1,22
youtube,1000,0,EfficientBFS,injection,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.7073938846588135,1,1,22
youtube,1000,0,EfficientBFS,probing,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,1.0202040672302246,1,1,22
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.7531769275665283,1,1,22
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,28.0,0.95,YoutubeCoverage,49.0,27.64194100131429,0.7217755317687988,1,1,22
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.9434170722961426,1,1,23
youtube,1000,0,EfficientBFS,injection,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.7808647155761719,1,1,23
youtube,1000,0,EfficientBFS,probing,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.7542541027069092,1,1,23
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.8949975967407227,1,1,23
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,29.0,0.95,YoutubeCoverage,50.0,28.701076686006083,0.869647741317749,1,1,23
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.9775972366333008,1,1,24
youtube,1000,0,EfficientBFS,injection,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.8789517879486084,1,1,24
youtube,1000,0,EfficientBFS,probing,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.9113955497741699,1,1,24
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.7931962013244629,1,1,24
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,30.0,0.95,YoutubeCoverage,51.0,29.77764256949114,0.8485698699951172,1,1,24
