Archive,Task,Ground_Size,Seed,Algorithm,Strategy,Local_Search,Dive_Bound,Heuristic,Sorting,Budget,Alpha,Model,Objective_f(S),Cost_c(S),Time_s,Node_Count,Open_List_Count,TLE,Solution_Set_Size
archive-92,facebook,1000,5,EfficientBFS,Legacy,False,False,ub0,d,12.0,0.95,FacebookGraphCoverage,338.0,11.465687184987686,72.47030639648438,54,61.0,False,9
archive-92,facebook,1000,5,EfficientBFS,Legacy,False,False,ub2,d,12.0,0.95,FacebookGraphCoverage,338.0,11.465687184987686,89.06852674484253,51,61.0,False,9
archive-92,facebook,1000,6,EfficientBFS,Legacy,False,False,ub0,d,12.0,0.95,FacebookGraphCoverage,477.0,11.879989538880253,34.331835985183716,18,21.0,False,10
archive-92,facebook,1000,6,EfficientBFS,Legacy,False,False,ub2,d,12.0,0.95,FacebookGraphCoverage,477.0,11.879989538880253,40.01079988479614,17,21.0,False,10
archive-92,facebook,1000,7,EfficientBFS,Legacy,False,False,ub0,d,12.0,0.95,FacebookGraphCoverage,628.0,11.872181412672937,21.52534794807434,10,15.0,False,7
archive-92,facebook,1000,7,EfficientBFS,Legacy,False,False,ub2,d,12.0,0.95,FacebookGraphCoverage,628.0,11.872181412672937,3.399637222290039,1,1.0,False,7
archive-92,facebook,1000,8,EfficientBFS,Legacy,False,False,ub0,d,12.0,0.95,FacebookGraphCoverage,468.0,11.781384136274191,22.65496301651001,13,15.0,False,7
archive-92,facebook,1000,8,EfficientBFS,Legacy,False,False,ub2,d,12.0,0.95,FacebookGraphCoverage,468.0,11.781384136274191,1.099013090133667,1,1.0,False,7
archive-92,facebook,1000,9,EfficientBFS,Legacy,False,False,ub0,d,12.0,0.95,FacebookGraphCoverage,529.0,11.251332116408765,12.210227727890015,7,9.0,False,4
archive-92,facebook,1000,9,EfficientBFS,Legacy,False,False,ub2,d,12.0,0.95,FacebookGraphCoverage,529.0,11.251332116408765,14.895940065383911,7,9.0,False,4
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,12.0,0.95,FacebookGraphCoverage,441.0,11.596802599317733,1.6636402606964111,1,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,12.0,0.95,FacebookGraphCoverage,441.0,11.596802599317733,1.6110053062438965,1,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,probing,False,False,ub2,d,12.0,0.95,FacebookGraphCoverage,441.0,11.596802599317733,1.5653915405273438,1,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,probing,True,False,ub2,d,12.0,0.95,FacebookGraphCoverage,441.0,11.596802599317733,1.6418633460998535,1,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,traditional,False,False,ub2,d,12.0,0.95,FacebookGraphCoverage,441.0,11.596802599317733,1.739044427871704,1,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,traditional,True,False,ub2,d,12.0,0.95,FacebookGraphCoverage,441.0,11.596802599317733,1.6982653141021729,1,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,volume_biased,False,False,ub2,d,12.0,0.95,FacebookGraphCoverage,441.0,11.596802599317733,1.5400371551513672,1,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,volume_biased,True,False,ub2,d,12.0,0.95,FacebookGraphCoverage,441.0,11.596802599317733,1.6449992656707764,1,1.0,False,9
archive-92,facebook,1000,0,Efficient,Legacy,False,False,ub0,d,13.0,0.95,FacebookGraphCoverage,448.0,12.12286943466912,10000.481321573257,3678,,True,9
archive-92,facebook,1000,1,Efficient,Legacy,False,False,ub0,d,13.0,0.95,FacebookGraphCoverage,303.0,12.509807061945708,10000.621641874313,6056,,True,9
archive-92,facebook,1000,1,EfficientBFS,Legacy,False,False,ub0,d,13.0,0.95,FacebookGraphCoverage,303.0,12.509807061945708,206.88411951065063,168,207.0,False,9
archive-92,facebook,1000,1,EfficientBFS,Legacy,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,303.0,12.509807061945708,187.3417158126831,137,189.0,False,9
archive-92,facebook,1000,2,EfficientBFS,Legacy,False,False,ub0,d,13.0,0.95,FacebookGraphCoverage,452.0,12.573090030629743,30.248042821884155,16,19.0,False,6
archive-92,facebook,1000,2,EfficientBFS,Legacy,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,452.0,12.573090030629743,30.833364725112915,14,19.0,False,6
archive-92,facebook,1000,3,EfficientBFS,Legacy,False,False,ub0,d,13.0,0.95,FacebookGraphCoverage,621.0,12.764932196876094,20.283528566360474,9,13.0,False,6
archive-92,facebook,1000,3,EfficientBFS,Legacy,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,621.0,12.764932196876094,3.164196729660034,1,1.0,False,6
archive-92,facebook,1000,4,EfficientBFS,Legacy,False,False,ub0,d,13.0,0.95,FacebookGraphCoverage,477.0,12.441978110626579,117.92258048057556,54,65.0,False,9
archive-92,facebook,1000,4,EfficientBFS,Legacy,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,477.0,12.441978110626579,112.9521062374115,41,59.0,False,9
archive-92,facebook,1000,5,EfficientBFS,Legacy,False,False,ub0,d,13.0,0.95,FacebookGraphCoverage,357.0,12.341623569111453,38.576727628707886,33,39.0,False,8
archive-92,facebook,1000,5,EfficientBFS,Legacy,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,357.0,12.341623569111453,45.19396162033081,30,39.0,False,8
archive-92,facebook,1000,6,EfficientBFS,Legacy,False,False,ub0,d,13.0,0.95,FacebookGraphCoverage,488.0,12.966546838741337,60.476144313812256,31,37.0,False,11
archive-92,facebook,1000,6,EfficientBFS,Legacy,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,488.0,12.966546838741337,59.194316387176514,24,33.0,False,11
archive-92,facebook,1000,7,EfficientBFS,Legacy,False,False,ub0,d,13.0,0.95,FacebookGraphCoverage,639.0,12.898608537422282,34.47766637802124,14,17.0,False,8
archive-92,facebook,1000,7,EfficientBFS,Legacy,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,639.0,12.898608537422282,3.5926413536071777,1,1.0,False,8
archive-92,facebook,1000,8,EfficientBFS,Legacy,False,False,ub0,d,13.0,0.95,FacebookGraphCoverage,490.0,12.685639717856077,22.160419940948486,13,15.0,False,7
archive-92,facebook,1000,8,EfficientBFS,Legacy,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,490.0,12.685639717856077,1.1680142879486084,1,1.0,False,7
archive-92,facebook,1000,9,EfficientBFS,Legacy,False,False,ub0,d,13.0,0.95,FacebookGraphCoverage,561.0,12.364129114535531,18.405625581741333,9,11.0,False,5
archive-92,facebook,1000,9,EfficientBFS,Legacy,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,561.0,12.364129114535531,2.0242087841033936,1,1.0,False,5
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,448.0,12.12286943466912,43.512646198272705,16,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,13.0,0.95,FacebookGraphCoverage,448.0,12.12286943466912,21.80351686477661,8,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,probing,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,448.0,12.12286943466912,24.62360119819641,7,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,probing,True,False,ub2,d,13.0,0.95,FacebookGraphCoverage,448.0,12.12286943466912,8.682880163192749,2,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,traditional,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,448.0,12.12286943466912,35.620529890060425,16,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,traditional,True,False,ub2,d,13.0,0.95,FacebookGraphCoverage,448.0,12.12286943466912,19.65745496749878,8,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,volume_biased,False,False,ub2,d,13.0,0.95,FacebookGraphCoverage,448.0,12.12286943466912,14.469900369644165,5,1.0,False,9
archive-94,facebook,1000,0,EfficientBFS,volume_biased,True,False,ub2,d,13.0,0.95,FacebookGraphCoverage,448.0,12.12286943466912,8.984721899032593,2,1.0,False,9
archive-92,facebook,1000,0,Efficient,Legacy,False,False,ub0,d,14.0,0.95,FacebookGraphCoverage,462.0,13.351527620372957,10000.074456453323,4273,,True,10
archive-92,facebook,1000,1,Efficient,Legacy,False,False,ub0,d,14.0,0.95,FacebookGraphCoverage,313.0,13.541658458364457,10000.4436378479,6248,,True,10
archive-92,facebook,1000,1,EfficientBFS,Legacy,False,False,ub0,d,14.0,0.95,FacebookGraphCoverage,313.0,13.541658458364457,355.40697264671326,275,317.0,False,10
archive-92,facebook,1000,1,EfficientBFS,Legacy,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,313.0,13.541658458364457,366.65289545059204,249,303.0,False,10
archive-92,facebook,1000,2,EfficientBFS,Legacy,False,False,ub0,d,14.0,0.95,FacebookGraphCoverage,471.0,13.854250108226113,38.04295516014099,19,23.0,False,7
archive-92,facebook,1000,2,EfficientBFS,Legacy,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,471.0,13.854250108226113,43.22133111953735,18,23.0,False,7
archive-92,facebook,1000,3,EfficientBFS,Legacy,False,False,ub0,d,14.0,0.95,FacebookGraphCoverage,634.0,13.882585312361941,26.671034336090088,11,15.0,False,7
archive-92,facebook,1000,3,EfficientBFS,Legacy,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,634.0,13.882585312361941,4.085069179534912,1,1.0,False,7
archive-92,facebook,1000,4,EfficientBFS,Legacy,False,False,ub0,d,14.0,0.95,FacebookGraphCoverage,492.0,13.817937705087829,120.13660407066345,52,65.0,False,10
archive-92,facebook,1000,4,EfficientBFS,Legacy,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,492.0,13.817937705087829,125.61877179145813,43,61.0,False,10
archive-92,facebook,1000,5,EfficientBFS,Legacy,False,False,ub0,d,14.0,0.95,FacebookGraphCoverage,374.0,13.511763450091548,42.88336110115051,34,43.0,False,9
archive-92,facebook,1000,5,EfficientBFS,Legacy,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,374.0,13.511763450091548,49.181692361831665,31,43.0,False,9
archive-92,facebook,1000,6,EfficientBFS,Legacy,False,False,ub0,d,14.0,0.95,FacebookGraphCoverage,491.0,13.218456741788719,112.89403128623962,53,61.0,False,11
archive-92,facebook,1000,6,EfficientBFS,Legacy,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,491.0,13.218456741788719,121.20898842811584,45,55.0,False,11
archive-92,facebook,1000,7,EfficientBFS,Legacy,False,False,ub0,d,14.0,0.95,FacebookGraphCoverage,647.0,13.443111621063109,41.345521211624146,16,17.0,False,8
archive-92,facebook,1000,7,EfficientBFS,Legacy,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,647.0,13.443111621063109,4.767920970916748,1,1.0,False,8
archive-92,facebook,1000,8,EfficientBFS,Legacy,False,False,ub0,d,14.0,0.95,FacebookGraphCoverage,506.0,13.736869518379606,23.536611080169678,12,17.0,False,8
archive-92,facebook,1000,8,EfficientBFS,Legacy,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,506.0,13.736869518379606,1.5910191535949707,1,1.0,False,8
archive-92,facebook,1000,9,EfficientBFS,Legacy,False,False,ub0,d,14.0,0.95,FacebookGraphCoverage,577.0,13.43183542918162,25.31947088241577,11,13.0,False,6
archive-92,facebook,1000,9,EfficientBFS,Legacy,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,577.0,13.43183542918162,3.2293083667755127,1,1.0,False,6
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,462.0,13.351527620372957,42.29007411003113,16,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,14.0,0.95,FacebookGraphCoverage,462.0,13.351527620372957,30.386616706848145,10,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,probing,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,462.0,13.351527620372957,25.050636529922485,7,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,probing,True,False,ub2,d,14.0,0.95,FacebookGraphCoverage,462.0,13.351527620372957,7.633482217788696,2,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,traditional,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,462.0,13.351527620372957,34.72085118293762,16,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,traditional,True,False,ub2,d,14.0,0.95,FacebookGraphCoverage,462.0,13.351527620372957,25.737601280212402,10,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,volume_biased,False,False,ub2,d,14.0,0.95,FacebookGraphCoverage,462.0,13.351527620372957,261.67520570755005,79,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,volume_biased,True,False,ub2,d,14.0,0.95,FacebookGraphCoverage,462.0,13.351527620372957,7.252256393432617,2,1.0,False,10
archive-92,facebook,1000,0,Efficient,Legacy,False,False,ub0,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,10000.407817602158,4156,,True,10
archive-92,facebook,1000,1,Efficient,Legacy,False,False,ub0,d,15.0,0.95,FacebookGraphCoverage,325.0,14.823497376147378,10000.50228023529,6241,,True,11
archive-92,facebook,1000,1,EfficientBFS,Legacy,False,False,ub0,d,15.0,0.95,FacebookGraphCoverage,325.0,14.823497376147378,464.9366765022278,354,417.0,False,11
archive-92,facebook,1000,1,EfficientBFS,Legacy,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,325.0,14.823497376147378,431.6565029621124,290,357.0,False,11
archive-92,facebook,1000,2,EfficientBFS,Legacy,False,False,ub0,d,15.0,0.95,FacebookGraphCoverage,478.0,14.175129605068024,41.49850416183472,21,25.0,False,7
archive-92,facebook,1000,2,EfficientBFS,Legacy,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.175129605068024,46.14961123466492,20,25.0,False,7
archive-92,facebook,1000,3,EfficientBFS,Legacy,False,False,ub0,d,15.0,0.95,FacebookGraphCoverage,645.0,14.939733623842214,35.30335545539856,13,17.0,False,8
archive-92,facebook,1000,3,EfficientBFS,Legacy,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,645.0,14.939733623842214,5.720943450927734,1,1.0,False,8
archive-92,facebook,1000,4,EfficientBFS,Legacy,False,False,ub0,d,15.0,0.95,FacebookGraphCoverage,500.0,14.839660613514347,197.44072103500366,87,107.0,False,11
archive-92,facebook,1000,4,EfficientBFS,Legacy,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,500.0,14.839660613514347,215.12508988380432,71,97.0,False,11
archive-92,facebook,1000,5,EfficientBFS,Legacy,False,False,ub0,d,15.0,0.95,FacebookGraphCoverage,386.0,14.520052920722291,67.21546792984009,51,63.0,False,10
archive-92,facebook,1000,5,EfficientBFS,Legacy,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,386.0,14.520052920722291,78.46614384651184,43,59.0,False,10
archive-92,facebook,1000,6,EfficientBFS,Legacy,False,False,ub0,d,15.0,0.95,FacebookGraphCoverage,502.0,14.305014041649804,111.30314826965332,51,59.0,False,12
archive-92,facebook,1000,6,EfficientBFS,Legacy,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,502.0,14.305014041649804,126.67549133300781,45,51.0,False,12
archive-92,facebook,1000,7,EfficientBFS,Legacy,False,False,ub0,d,15.0,0.95,FacebookGraphCoverage,657.0,14.671363110621327,51.23576760292053,19,19.0,False,9
archive-92,facebook,1000,7,EfficientBFS,Legacy,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,657.0,14.671363110621327,5.33866548538208,1,1.0,False,9
archive-92,facebook,1000,8,EfficientBFS,Legacy,False,False,ub0,d,15.0,0.95,FacebookGraphCoverage,519.0,14.97579931386057,36.27691626548767,18,19.0,False,9
archive-92,facebook,1000,8,EfficientBFS,Legacy,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,519.0,14.97579931386057,1.7437922954559326,1,1.0,False,9
archive-92,facebook,1000,9,EfficientBFS,Legacy,False,False,ub0,d,15.0,0.95,FacebookGraphCoverage,596.0,14.863058675188473,22.727946996688843,10,15.0,False,7
archive-92,facebook,1000,9,EfficientBFS,Legacy,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,596.0,14.863058675188473,3.955559253692627,1,1.0,False,7
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,214.7248125076294,79,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,177.82662272453308,53,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,probing,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,76.23970794677734,19,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,probing,True,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,10.65869665145874,2,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,traditional,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,189.16258716583252,79,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,traditional,True,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,159.1739616394043,53,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,volume_biased,False,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,21.85431671142578,7,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,volume_biased,True,False,ub2,d,15.0,0.95,FacebookGraphCoverage,478.0,14.714463277969013,10.634013652801514,2,1.0,False,10
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,16.0,0.95,FacebookGraphCoverage,489.0,15.738173551176818,153.63459420204163,55,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,16.0,0.95,FacebookGraphCoverage,489.0,15.738173551176818,165.59895634651184,43,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,probing,False,False,ub2,d,16.0,0.95,FacebookGraphCoverage,489.0,15.738173551176818,79.05179476737976,19,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,probing,True,False,ub2,d,16.0,0.95,FacebookGraphCoverage,489.0,15.738173551176818,90.15313267707825,17,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,traditional,False,False,ub2,d,16.0,0.95,FacebookGraphCoverage,489.0,15.738173551176818,131.69498562812805,55,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,traditional,True,False,ub2,d,16.0,0.95,FacebookGraphCoverage,489.0,15.738173551176818,138.44003701210022,43,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,volume_biased,False,False,ub2,d,16.0,0.95,FacebookGraphCoverage,489.0,15.738173551176818,383.5877916812897,105,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,volume_biased,True,False,ub2,d,16.0,0.95,FacebookGraphCoverage,489.0,15.738173551176818,454.11403250694275,105,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,17.0,0.95,FacebookGraphCoverage,495.0,16.267666269729773,172.38211917877197,59,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,17.0,0.95,FacebookGraphCoverage,495.0,16.267666269729773,162.95356106758118,46,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,probing,False,False,ub2,d,17.0,0.95,FacebookGraphCoverage,495.0,16.267666269729773,84.7945408821106,19,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,probing,True,False,ub2,d,17.0,0.95,FacebookGraphCoverage,495.0,16.267666269729773,111.66940093040466,19,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,traditional,False,False,ub2,d,17.0,0.95,FacebookGraphCoverage,495.0,16.267666269729773,145.91035270690918,59,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,traditional,True,False,ub2,d,17.0,0.95,FacebookGraphCoverage,495.0,16.267666269729773,143.69693398475647,46,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,volume_biased,False,False,ub2,d,17.0,0.95,FacebookGraphCoverage,495.0,16.267666269729773,430.012079000473,113,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,volume_biased,True,False,ub2,d,17.0,0.95,FacebookGraphCoverage,495.0,16.267666269729773,515.0522298812866,113,1.0,False,11
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,18.0,0.95,FacebookGraphCoverage,506.0,17.291376542937577,254.49664330482483,84,1.0,False,12
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,18.0,0.95,FacebookGraphCoverage,506.0,17.291376542937577,193.91749167442322,55,1.0,False,12
archive-94,facebook,1000,0,EfficientBFS,probing,False,False,ub2,d,18.0,0.95,FacebookGraphCoverage,506.0,17.291376542937577,115.95299792289734,25,1.0,False,12
archive-94,facebook,1000,0,EfficientBFS,probing,True,False,ub2,d,18.0,0.95,FacebookGraphCoverage,506.0,17.291376542937577,115.92074418067932,19,1.0,False,12
archive-94,facebook,1000,0,EfficientBFS,traditional,False,False,ub2,d,18.0,0.95,FacebookGraphCoverage,506.0,17.291376542937577,217.78135299682617,84,1.0,False,12
archive-94,facebook,1000,0,EfficientBFS,traditional,True,False,ub2,d,18.0,0.95,FacebookGraphCoverage,506.0,17.291376542937577,168.82720732688904,55,1.0,False,12
archive-94,facebook,1000,0,EfficientBFS,volume_biased,False,False,ub2,d,18.0,0.95,FacebookGraphCoverage,506.0,17.291376542937577,370.3822076320648,93,1.0,False,12
archive-94,facebook,1000,0,EfficientBFS,volume_biased,True,False,ub2,d,18.0,0.95,FacebookGraphCoverage,506.0,17.291376542937577,199.72222590446472,41,1.0,False,12
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,19.0,0.95,FacebookGraphCoverage,517.0,18.35051222762937,375.5165572166443,123,1.0,False,13
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,19.0,0.95,FacebookGraphCoverage,517.0,18.35051222762937,370.00518321990967,93,1.0,False,13
archive-94,facebook,1000,0,EfficientBFS,probing,False,False,ub2,d,19.0,0.95,FacebookGraphCoverage,517.0,18.35051222762937,142.82884860038757,31,1.0,False,13
archive-94,facebook,1000,0,EfficientBFS,probing,True,False,ub2,d,19.0,0.95,FacebookGraphCoverage,517.0,18.35051222762937,166.46058583259583,25,1.0,False,13
archive-94,facebook,1000,0,EfficientBFS,traditional,False,False,ub2,d,19.0,0.95,FacebookGraphCoverage,517.0,18.35051222762937,335.48772382736206,123,1.0,False,13
archive-94,facebook,1000,0,EfficientBFS,traditional,True,False,ub2,d,19.0,0.95,FacebookGraphCoverage,517.0,18.35051222762937,327.00123405456543,93,1.0,False,13
archive-94,facebook,1000,0,EfficientBFS,volume_biased,False,False,ub2,d,19.0,0.95,FacebookGraphCoverage,517.0,18.35051222762937,377.9987413883209,95,1.0,False,13
archive-94,facebook,1000,0,EfficientBFS,volume_biased,True,False,ub2,d,19.0,0.95,FacebookGraphCoverage,517.0,18.35051222762937,174.8141474723816,37,1.0,False,13
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,20.0,0.95,FacebookGraphCoverage,527.0,19.38904518236049,457.9245448112488,147,1.0,False,14
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,20.0,0.95,FacebookGraphCoverage,527.0,19.38904518236049,373.5134708881378,104,1.0,False,14
archive-94,facebook,1000,0,EfficientBFS,probing,False,False,ub2,d,20.0,0.95,FacebookGraphCoverage,527.0,19.38904518236049,163.0486466884613,35,1.0,False,14
archive-94,facebook,1000,0,EfficientBFS,probing,True,False,ub2,d,20.0,0.95,FacebookGraphCoverage,527.0,19.38904518236049,168.14379358291626,27,1.0,False,14
archive-94,facebook,1000,0,EfficientBFS,traditional,False,False,ub2,d,20.0,0.95,FacebookGraphCoverage,527.0,19.38904518236049,389.62308645248413,147,1.0,False,14
archive-94,facebook,1000,0,EfficientBFS,traditional,True,False,ub2,d,20.0,0.95,FacebookGraphCoverage,527.0,19.38904518236049,333.7767436504364,104,1.0,False,14
archive-94,facebook,1000,0,EfficientBFS,volume_biased,False,False,ub2,d,20.0,0.95,FacebookGraphCoverage,527.0,19.38904518236049,588.0437924861908,143,1.0,False,14
archive-94,facebook,1000,0,EfficientBFS,volume_biased,True,False,ub2,d,20.0,0.95,FacebookGraphCoverage,527.0,19.38904518236049,155.22821426391602,33,1.0,False,14
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,674.2471013069153,209,1.0,False,15
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,796.394180059433,209,1.0,False,15
archive-94,facebook,1000,0,EfficientBFS,probing,False,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,274.4619975090027,56,1.0,False,15
archive-94,facebook,1000,0,EfficientBFS,probing,True,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,345.83550548553467,55,1.0,False,15
archive-94,facebook,1000,0,EfficientBFS,traditional,False,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,580.0515384674072,209,1.0,False,15
archive-94,facebook,1000,0,EfficientBFS,traditional,True,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,694.4234671592712,209,1.0,False,15
archive-94,facebook,1000,0,EfficientBFS,volume_biased,False,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,534.4439010620117,122,1.0,False,15
archive-94,facebook,1000,0,EfficientBFS,volume_biased,True,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,220.57819938659668,43,1.0,False,15
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,740.6806588172913,225,1.0,False,16
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,879.3266444206238,225,1.0,False,16
archive-94,facebook,1000,0,EfficientBFS,probing,False,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,289.6174509525299,56,1.0,False,16
archive-94,facebook,1000,0,EfficientBFS,probing,True,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,368.2251272201538,55,1.0,False,16
archive-94,facebook,1000,0,EfficientBFS,traditional,False,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,630.9886622428894,225,1.0,False,16
archive-94,facebook,1000,0,EfficientBFS,traditional,True,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,772.9846048355103,225,1.0,False,16
archive-94,facebook,1000,0,EfficientBFS,volume_biased,False,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,481.81551218032837,102,1.0,False,16
archive-94,facebook,1000,0,EfficientBFS,volume_biased,True,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,327.7597005367279,59,1.0,False,16
archive-94,facebook,1000,0,EfficientBFS,density_gap,False,False,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,1259.749284029007,361,1.0,False,16
archive-94,facebook,1000,0,EfficientBFS,density_gap,True,False,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,1306.6349244117737,331,1.0,False,16
